2025/06/03;10:35:06;85.65
2025/06/03;11:02:02;84.91
2025/06/04;11:55:10;85.50
2025/06/04;11:02:29;82.01
2025/06/04;14:02:02;68.72
2025/06/04;13:02:02;68.52
2025/06/04;14:02:02;69.93
2025/06/12;08:43:22;76.34
2025/06/12;09:02:01;71.54
2025/06/12;10:02:02;59.58
2025/06/12;10:09:07;63.81
2025/06/12;12:02:02;79.73
2025/06/12;14:02:02;78.47
2025/06/12;16:02:02;78.46
2025/06/12;18:02:02;78.36
2025/06/12;20:02:09;79.13
2025/06/12;22:02:02;79.01
2025/06/13;00:02:01;78.87
2025/06/13;02:02:02;78.78
2025/06/13;04:02:02;78.74
2025/06/13;06:02:02;78.08
2025/06/13;08:02:01;77.26
2025/06/13;10:02:02;63.61
2025/06/13;12:02:02;76.58
2025/06/13;14:02:02;76.49
2025/06/13;16:02:02;76.18
2025/06/13;18:02:01;76.73
2025/06/13;20:02:02;78.21
2025/06/13;22:02:01;77.21
2025/06/14;00:02:02;77.26
2025/06/14;02:02:02;77.27
2025/06/14;04:02:01;77.41
2025/06/14;06:02:02;76.77
2025/06/14;08:02:02;75.78
2025/06/14;10:02:02;70.59
2025/06/14;12:02:02;74.19
2025/06/14;14:02:02;74.62
2025/06/14;16:02:02;74.84
2025/06/14;18:02:02;75.31
2025/06/14;20:02:02;76.88
2025/06/14;22:02:01;76.71
2025/06/15;00:02:02;76.10
2025/06/15;02:02:02;76.41
2025/06/15;04:02:02;76.10
2025/06/15;06:02:02;76.01
2025/06/15;08:02:02;74.96
2025/06/15;10:02:02;71.75
2025/06/15;12:02:02;74.45
2025/06/15;14:02:01;75.66
2025/06/15;16:02:02;75.34
2025/06/15;18:02:02;76.19
2025/06/15;20:02:02;77.02
2025/06/15;22:02:02;77.46
2025/06/16;00:02:02;77.07
2025/06/16;02:02:02;77.23
2025/06/16;04:02:02;77.31
2025/06/16;06:02:02;76.62
2025/06/16;08:02:02;76.17
2025/06/26;10:02:02;51.92
2025/06/26;12:02:02;68.16
2025/06/26;14:02:02;67.91
2025/06/26;16:02:02;68.40
2025/06/26;18:02:02;68.13
2025/06/26;20:02:02;69.52
2025/06/26;22:02:02;69.48
2025/06/27;00:02:02;69.03
2025/06/27;02:02:02;69.19
2025/06/27;04:02:02;69.30
2025/06/27;06:02:02;68.94
2025/06/27;08:02:02;68.36
2025/06/27;10:02:02;51.58
2025/06/27;12:02:02;67.41
2025/06/27;14:02:01;67.60
2025/06/27;16:02:02;67.54
2025/06/27;18:02:02;67.58
2025/06/27;20:02:02;68.64
2025/06/27;22:02:02;68.68
2025/06/28;00:02:01;68.51
2025/06/28;02:02:02;68.60
2025/06/28;04:02:02;68.63
2025/06/28;06:02:02;68.25
2025/06/28;08:02:02;67.46
2025/06/28;10:02:02;50.55
2025/06/28;12:02:02;66.82
2025/06/28;14:02:02;66.94
2025/06/28;16:02:02;66.98
2025/06/28;18:02:02;67.30
2025/06/28;20:02:14;67.62
2025/06/28;22:02:02;67.97
2025/06/29;00:02:02;67.95
2025/06/29;02:02:01;68.15
2025/06/29;04:02:02;68.13
2025/06/29;06:02:02;67.68
2025/06/29;08:02:02;67.18
2025/06/29;10:02:02;52.63
2025/06/29;12:02:02;65.84
2025/06/29;14:02:02;67.29
2025/06/29;16:02:02;67.56
2025/06/29;18:02:02;67.15
2025/06/29;20:02:02;68.25
2025/06/29;22:02:02;68.28
2025/06/30;00:02:02;68.14
2025/06/30;02:02:02;68.41
2025/06/30;04:02:01;68.66
2025/06/30;06:02:01;68.29
2025/06/30;08:02:02;67.37
2025/06/30;10:02:02;49.74
2025/06/30;12:02:02;66.38
