2025/04/17;13:02:18;64.52
2025/04/17;14:02:01;64.72
2025/04/17;16:02:02;68.26
2025/04/17;18:02:02;68.16
2025/04/17;20:02:01;68.73
2025/04/17;22:02:01;69.49
2025/04/18;00:02:01;69.71
2025/04/18;02:02:01;69.86
2025/04/18;04:02:01;70.08
2025/04/18;06:02:01;70.18
2025/04/18;08:02:02;69.20
2025/04/18;10:02:02;69.39
2025/04/18;12:02:02;69.66
2025/04/18;14:02:02;69.84
2025/04/18;16:02:02;69.74
2025/04/18;18:02:02;69.40
2025/04/18;20:02:02;69.48
2025/04/18;22:02:02;69.43
2025/04/19;00:02:02;69.36
2025/04/19;02:02:01;69.36
2025/04/19;04:02:02;69.45
2025/04/19;06:02:02;69.56
2025/04/19;08:02:02;69.74
2025/04/19;10:02:02;69.61
2025/04/19;12:02:01;69.78
2025/04/19;14:02:01;70.41
2025/04/19;16:02:02;70.55
2025/04/19;18:02:02;69.99
2025/04/19;20:02:02;70.02
2025/04/19;22:02:02;70.96
2025/04/20;00:02:01;70.88
2025/04/20;02:02:02;70.94
2025/04/20;04:02:02;71.31
2025/04/20;06:02:01;71.30
2025/04/20;08:02:02;70.74
2025/04/20;10:02:02;70.92
2025/04/20;12:02:02;71.14
2025/04/20;14:02:02;71.03
2025/04/20;16:02:01;70.89
2025/04/20;18:02:02;70.74
2025/04/20;20:02:01;71.13
2025/04/20;22:02:02;71.48
2025/04/21;00:02:02;71.55
2025/04/21;02:02:02;71.60
2025/04/21;04:02:02;71.70
2025/04/21;06:02:02;71.02
2025/04/21;08:02:01;70.81
2025/04/21;10:02:01;70.98
2025/04/21;12:02:02;71.26
2025/04/21;14:02:01;71.02
2025/04/21;16:02:01;70.76
2025/04/21;18:02:02;70.35
2025/04/21;20:02:01;70.44
2025/04/21;22:02:02;70.31
2025/04/22;00:02:02;70.29
2025/04/22;02:02:02;70.38
2025/04/22;04:02:02;70.40
2025/04/22;13:55:58;51.40
2025/04/22;14:02:02;49.23
2025/04/22;18:02:01;58.46
2025/04/22;20:02:02;65.11
2025/04/22;22:02:02;65.68
2025/04/23;00:02:02;65.77
2025/04/23;02:02:02;66.32
2025/04/23;04:02:01;66.68
2025/04/23;06:02:02;66.71
2025/04/23;08:02:02;66.60
2025/04/23;10:02:02;64.87
2025/04/23;12:02:01;65.19
2025/04/23;14:02:02;65.63
2025/04/23;16:02:02;66.08
2025/04/23;18:02:02;66.71
2025/04/23;20:02:01;67.02
2025/04/23;22:02:01;66.87
2025/04/24;00:02:02;66.81
2025/04/24;02:02:02;66.97
2025/04/24;04:02:02;67.16
2025/04/24;06:02:02;66.97
2025/04/24;08:02:02;64.55
2025/04/24;10:02:01;66.36
2025/04/24;12:02:01;66.60
2025/04/24;14:02:02;67.46
2025/04/24;16:02:01;66.73
