2025/04/17;13:02:18;21.16
2025/04/17;14:02:01;23.94
2025/04/17;16:02:02;18.46
2025/04/17;18:02:02;17.80
2025/04/17;20:02:01;17.51
2025/04/17;22:02:01;16.79
2025/04/18;00:02:01;16.17
2025/04/18;02:02:01;15.78
2025/04/18;04:02:01;15.34
2025/04/18;06:02:01;15.02
2025/04/18;08:02:02;16.58
2025/04/18;10:02:02;17.45
2025/04/18;12:02:02;17.93
2025/04/18;14:02:02;18.54
2025/04/18;16:02:02;18.00
2025/04/18;18:02:02;17.66
2025/04/18;20:02:02;17.53
2025/04/18;22:02:02;17.46
2025/04/19;00:02:02;17.14
2025/04/19;02:02:01;16.96
2025/04/19;04:02:02;16.87
2025/04/19;06:02:02;16.73
2025/04/19;08:02:02;17.17
2025/04/19;10:02:02;17.20
2025/04/19;12:02:01;17.07
2025/04/19;14:02:01;17.62
2025/04/19;16:02:02;17.93
2025/04/19;18:02:02;17.35
2025/04/19;20:02:02;17.16
2025/04/19;22:02:02;16.20
2025/04/20;00:02:01;15.70
2025/04/20;02:02:02;15.50
2025/04/20;04:02:02;15.27
2025/04/20;06:02:01;15.27
2025/04/20;08:02:02;16.16
2025/04/20;10:02:02;17.07
2025/04/20;12:02:02;17.48
2025/04/20;14:02:02;17.27
2025/04/20;16:02:01;17.05
2025/04/20;18:02:02;16.91
2025/04/20;20:02:01;17.14
2025/04/20;22:02:02;16.11
2025/04/21;00:02:02;15.55
2025/04/21;02:02:02;15.23
2025/04/21;04:02:02;14.96
2025/04/21;06:02:02;15.17
2025/04/21;08:02:01;15.96
2025/04/21;10:02:01;16.79
2025/04/21;12:02:02;17.21
2025/04/21;14:02:01;17.77
2025/04/21;16:02:01;17.32
2025/04/21;18:02:02;17.02
2025/04/21;20:02:01;16.76
2025/04/21;22:02:02;16.37
2025/04/22;00:02:02;16.09
2025/04/22;02:02:02;15.81
2025/04/22;04:02:02;15.61
2025/04/22;13:55:58;19.98
2025/04/22;14:02:02;20.80
2025/04/22;18:02:01;8.35
2025/04/22;20:02:02;2.21
2025/04/22;22:02:02;1.24
2025/04/23;00:02:02;0.37
2025/04/23;02:02:02;-0.72
2025/04/23;04:02:01;-0.41
2025/04/23;06:02:02;-0.43
2025/04/23;08:02:02;2.28
2025/04/23;10:02:02;7.44
2025/04/23;12:02:01;9.43
2025/04/23;14:02:02;9.22
2025/04/23;16:02:02;8.70
2025/04/23;18:02:02;6.90
2025/04/23;20:02:01;5.86
2025/04/23;22:02:01;5.09
2025/04/24;00:02:02;4.86
2025/04/24;02:02:02;4.43
2025/04/24;04:02:02;3.60
2025/04/24;06:02:02;4.54
2025/04/24;08:02:02;9.28
2025/04/24;10:02:01;11.12
2025/04/24;12:02:01;13.07
2025/04/24;14:02:02;12.57
2025/04/24;16:02:01;11.01
2025/04/24;18:02:02;8.46
2025/04/24;20:02:02;6.51
2025/04/24;22:02:02;5.82
2025/04/25;00:02:01;6.09
2025/04/25;02:02:01;6.17
2025/04/25;04:02:01;5.69
2025/04/25;06:02:01;6.49
2025/04/25;08:02:02;10.45
2025/04/25;10:02:02;14.67
2025/04/25;12:02:01;16.47
2025/04/25;14:02:01;15.94
2025/04/25;16:02:01;14.12
2025/04/25;18:02:02;10.88
2025/04/25;20:02:02;9.29
2025/04/25;22:02:01;8.63
2025/04/26;00:02:02;7.03
2025/04/26;02:02:02;5.99
2025/04/26;04:02:02;6.68
2025/04/26;06:02:02;6.05
2025/04/26;08:02:02;5.19
2025/04/26;10:02:01;5.95
2025/04/26;12:02:02;6.45
2025/04/26;14:02:02;6.49
2025/04/26;16:02:02;5.16
2025/04/26;18:02:02;3.98
2025/04/26;20:02:02;3.01
2025/04/26;22:02:01;2.68
2025/04/27;00:02:02;2.80
2025/04/27;02:02:01;2.18
2025/04/27;04:02:02;2.04
2025/04/27;06:02:02;2.29
2025/04/27;08:02:02;3.39
2025/04/27;10:02:02;3.70
2025/04/27;12:02:02;4.86
2025/04/27;14:02:01;5.26
2025/04/27;16:02:02;5.75
2025/04/27;18:02:02;4.50
2025/04/27;20:02:01;3.32
2025/04/27;22:02:02;2.63
2025/04/28;00:02:01;3.07
2025/04/28;02:02:02;1.92
2025/04/28;04:02:02;1.28
2025/04/28;06:02:02;1.25
2025/04/28;08:02:02;4.67
2025/04/28;10:02:02;9.33
2025/04/28;12:02:02;10.87
2025/04/28;14:02:02;11.68
2025/04/28;16:02:01;11.53
2025/04/28;18:02:02;8.91
2025/04/28;20:02:02;7.48
2025/04/28;22:02:02;6.51
2025/04/29;00:02:01;4.75
2025/04/29;02:02:02;3.39
2025/04/29;04:02:01;4.19
2025/04/29;06:02:02;4.43
2025/04/29;08:02:02;7.20
2025/04/29;10:02:02;9.22
2025/04/29;12:02:02;12.09
2025/04/29;14:02:01;12.61
2025/04/29;16:02:02;10.65
2025/04/29;18:02:02;9.07
2025/04/29;20:02:02;7.87
2025/04/29;22:02:02;6.56
2025/04/30;00:02:02;6.48
2025/04/30;02:02:01;5.81
2025/04/30;04:02:01;4.37
2025/04/30;06:02:02;4.19
2025/04/30;08:02:02;7.80
2025/04/30;10:02:02;11.60
2025/04/30;12:02:01;13.84
2025/04/30;14:02:02;14.29
2025/04/30;16:02:02;12.78
2025/04/30;18:02:02;11.09
2025/04/30;20:02:02;9.56
2025/04/30;22:02:02;8.32
2025/05/01;00:02:01;8.29
2025/05/01;02:02:01;8.31
2025/05/01;04:02:02;6.00
2025/05/01;06:02:01;7.38
2025/05/01;08:02:02;9.83
2025/05/01;10:02:01;14.31
